,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,abundances,trait.effect.abundance.total,abundance.effect.trait.total,trait.effect.abundance,abundance.effect.trait
1344,76,AM,abunance.Lucanus.maculifemoratus,size.Lucanus.maculifemoratus,0.501497576,0.022726099,1.000000119,0.000836611,TRUE,0.857270113,abundance affects trait,0.013209977,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1345,77,AM,abunance.Chlaenius.naeviger,size.Chlaenius.naeviger,0.107132853,0.313152808,0.909241259,0.002769589,FALSE,0.183135069,abundance affects trait,0.000931364,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1346,78,AM,abunance.Carabus.blaptoides,size.Carabus.blaptoides,0.203132143,0.175489341,0.944444418,0.000580668,FALSE,0.347238199,abundance affects trait,0.099335568,0.272727273,0.609756098,0.804878049,0.609756098,0.804878049
1347,79,AM,abunance.Synuchus.crocatus,size.Synuchus.crocatus,0.520107045,0.035658002,1,0.000263214,TRUE,0.889081516,abundance affects trait,0.003826659,0.272727273,0.609756098,0.804878049,0.609756098,0.804878049
1348,80,AM,abunance.Pterostichus.colonus,size.Pterostichus.colonus,0.437312821,0.074849225,1.000000119,0.000836611,FALSE,0.747551393,abundance affects trait,0.000838864,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1349,81,AM,abunance.Parabroscus.crassipalpis,size.Parabroscus.crassipalpis,0.368398614,0.113655335,1.000000119,0.000836611,FALSE,0.629748051,abundance affects trait,0.000858273,1.614444444,0.609756098,0.804878049,0.609756098,0.804878049
1350,82,AM,abunance.Leistus.crassus,size.Leistus.crassus,0.378299564,0.152926184,1,0.000263214,FALSE,0.646672935,abundance affects trait,0.001361182,0.157894737,0.609756098,0.804878049,0.609756098,0.804878049
1351,1,SM,size.Phelotrupes.laevistriatus,abunance.Phelotrupes.laevistriatus,0.935178914,0.002203182,0.809523821,0.016260982,TRUE,0.960994729,trait affects abundance,0.16041094,1.37037037,0.887096774,0.887096774,0.887096774,0.887096774
1352,2,SM,size.Synuchus.cycloderus,abunance.Synuchus.cycloderus,0.969052182,4.48393910501554e-06,1,0.002666712,TRUE,0.995803076,trait affects abundance,0.068410532,2.597222222,0.887096774,0.887096774,0.887096774,0.887096774
1353,3,SM,size.Pterostichus.yoritomus,abunance.Pterostichus.yoritomus,0.885109102,0.071664606,1,0.002666712,FALSE,0.909542729,trait affects abundance,0.034996644,1.314814815,0.887096774,0.887096774,0.887096774,0.887096774
1354,4,SM,size.Carabus.albrechti,abunance.Carabus.albrechti,0.945455809,0.000390484,1,0.002666712,TRUE,0.971555319,trait affects abundance,0.199094725,4.059722222,0.887096774,0.887096774,0.887096774,0.887096774
1355,5,SM,size.Panelus.parvulus,abunance.Panelus.parvulus,0.954192629,0.001593158,1,0.002666712,TRUE,0.980533322,trait affects abundance,0.00112488,2.651388889,0.887096774,0.887096774,0.887096774,0.887096774
1356,6,SM,size.Coleoptera.,abunance.Coleoptera.,0.530369174,0.057258,0.99999994,0.008534908,FALSE,0.545010129,trait affects abundance,0.015593461,1.004861111,0.887096774,0.887096774,0.887096774,0.887096774
1357,7,SM,size.Synuchus.melantho,abunance.Synuchus.melantho,0.9480762,0.001163918,1,0.002666712,TRUE,0.974248047,trait affects abundance,0.032217569,1.652777778,0.887096774,0.887096774,0.887096774,0.887096774
1358,8,SM,size.Cylindela.ovipennis,abunance.Cylindela.ovipennis,0.947648609,0.000208484,1,0.002666712,TRUE,0.973808653,trait affects abundance,0.043640882,1.142361111,0.887096774,0.887096774,0.887096774,0.887096774
1359,9,SM,size.Anisolinus.elegans,abunance.Anisolinus.elegans,0,0.5,1,1,FALSE,0,trait affects abundance,0.001080593,0.208333333,0.887096774,0.887096774,0.887096774,0.887096774
1360,10,SM,size.Nipponoharpalus.discrepans,abunance.Nipponoharpalus.discrepans,0.358710628,0.106746327,0.99999994,0.008534908,FALSE,0.368612912,trait affects abundance,0.018584565,0.824074074,0.887096774,0.887096774,0.887096774,0.887096774
1361,11,SM,size.Oxycentrus.argutoroides,abunance.Oxycentrus.argutoroides,0.203002202,0.39822926,0.809523821,0.016260982,FALSE,0.208606122,trait affects abundance,0.001643111,0.235294118,0.887096774,0.887096774,0.887096774,0.887096774
1362,12,SM,size.Pselaphinae.,abunance.Pselaphinae.,0.335501247,0.082124942,0.99999994,0.008534908,FALSE,0.344762831,trait affects abundance,6.725925925e-05,0.366666667,0.887096774,0.887096774,0.887096774,0.887096774
1363,13,SM,size.Elateridae.,abunance.Elateridae.,0.243374871,0.197227999,0.99999994,0.008534908,FALSE,0.250093286,trait affects abundance,0.000890583,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1364,14,SM,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.032435823,0.44757078,0.845154226,0.019067407,FALSE,0.033331221,trait affects abundance,0.056895528,0.235294118,0.887096774,0.887096774,0.887096774,0.887096774
1365,15,SM,size.Maladera.japonica,abunance.Maladera.japonica,0.200597133,0.207956866,0.809523821,0.016260982,FALSE,0.20613466,trait affects abundance,0.002138722,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1366,16,SM,size.Myas.cuprescens,abunance.Myas.cuprescens,0.190826019,0.238648798,1,0.002666712,FALSE,0.196093813,trait affects abundance,0.00982075,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1367,17,SM,size.Onthophagus.nitidus,abunance.Onthophagus.nitidus,0.078119976,0.375252811,0.822951198,0.018663406,FALSE,0.080276494,trait affects abundance,0.002757194,0.3125,0.887096774,0.887096774,0.887096774,0.887096774
1368,18,SM,size.Carabidae.,abunance.Carabidae.,0.344586259,0.129077254,1,0.002666712,FALSE,0.354098636,trait affects abundance,0.006216417,0.7,0.887096774,0.887096774,0.887096774,0.887096774
1369,19,SM,size.Histeridae.,abunance.Histeridae.,0.231596334,0.388622927,0.866666615,0.024170518,FALSE,0.237989601,trait affects abundance,0.00033725,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1370,20,SM,size.Chlaenius.micans,abunance.Chlaenius.micans,0.243399452,0.197210501,0.99999994,0.008534908,FALSE,0.250118546,trait affects abundance,0.003100083,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1371,21,SM,size.Philonthus.kobensis,abunance.Philonthus.kobensis,0.243566339,0.197170618,0.99999994,0.008534908,FALSE,0.25029004,trait affects abundance,7.73888888888889e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1372,22,SM,size.Synuchus.sp,abunance.Synuchus.sp,0.288017152,0.114296053,0.99999994,0.008534908,FALSE,0.295967927,trait affects abundance,0.001710611,0.266666667,0.887096774,0.887096774,0.887096774,0.887096774
1373,23,SM,size.Scaphisomini.,abunance.Scaphisomini.,0.310253555,0.175387058,0.99999994,0.008534908,FALSE,0.318818171,trait affects abundance,7.74166666666667e-05,0.375,0.887096774,0.887096774,0.887096774,0.887096774
1374,24,SM,size.Scydmaenidae.,abunance.Scydmaenidae.,0.029498535,0.452297663,0.138013095,0.848311663,FALSE,0.030312849,trait affects abundance,3.03148148055556e-05,0.579545455,0.887096774,0.887096774,0.887096774,0.887096774
1375,25,SM,size.Aphanocephalus.hemisphericus,abunance.Aphanocephalus.hemisphericus,0.107715792,0.330241025,0.73333329,0.060289145,FALSE,0.110689309,trait affects abundance,0.000306833,0.5,0.887096774,0.887096774,0.887096774,0.887096774
1376,26,SM,size.Cholevinae.,abunance.Cholevinae.,0.353116352,0.11562326,0.73333329,0.060289145,FALSE,0.362864205,trait affects abundance,4.47870370277778e-05,0.095238095,0.887096774,0.887096774,0.887096774,0.887096774
1377,27,SM,size.Staphylininae.,abunance.Staphylininae.,0.179485148,0.230544143,0.975900054,0.003897905,FALSE,0.184439874,trait affects abundance,0.000292583,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1378,28,SM,size.Proteinus.sp,abunance.Proteinus.sp,0.373214571,0.108275116,0.73333329,0.060289145,FALSE,0.38351724,trait affects abundance,1.44444444444444e-06,0.107142857,0.887096774,0.887096774,0.887096774,0.887096774
1379,29,SM,size.Anotylus.lewisius,abunance.Anotylus.lewisius,0.334920872,0.123467734,0.599999964,0.132854939,FALSE,0.344166435,trait affects abundance,8.63888888888889e-06,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1380,30,SM,size.Corylophidae.,abunance.Corylophidae.,0.50770917,0.029130475,1,0.002666712,TRUE,0.521724591,trait affects abundance,3.33333333333333e-06,0.25,0.887096774,0.887096774,0.887096774,0.887096774
1381,31,SM,size.Physoronia.japonicus,abunance.Physoronia.japonicus,0.100529739,0.359159239,0.73333329,0.060289145,FALSE,0.103304884,trait affects abundance,0.000151583,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1382,32,SM,size.Maladera.castanea,abunance.Maladera.castanea,0.348196585,0.153937715,1,0.002666712,FALSE,0.357808627,trait affects abundance,0.0010135,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1383,33,SM,size.Synuchus.nitidus,abunance.Synuchus.nitidus,0.484442692,0.063319819,1,0.002666712,FALSE,0.497815837,trait affects abundance,0.012305593,0.359649123,0.887096774,0.887096774,0.887096774,0.887096774
1384,34,SM,size.Curculionidae.,abunance.Curculionidae.,0.198689826,0.206689632,0.966091692,0.012898922,FALSE,0.204174702,trait affects abundance,0.000293361,0.25,0.887096774,0.887096774,0.887096774,0.887096774
1385,35,SM,size.Macrodorcas.striatipennis,abunance.Macrodorcas.striatipennis,0.294795772,0.183886276,1,0.002666712,FALSE,0.302933673,trait affects abundance,0.006817444,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1386,36,SM,size.Panscopaeus.lithocharoides,abunance.Panscopaeus.lithocharoides,0.324740382,0.153609209,0.99999994,0.008534908,FALSE,0.33370491,trait affects abundance,9.5e-06,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1387,37,SM,size.Leiodinae.,abunance.Leiodinae.,0.232309184,0.196791648,0.99999994,0.008534908,FALSE,0.238722129,trait affects abundance,4.925e-05,0.235294118,0.887096774,0.887096774,0.887096774,0.887096774
1388,38,SM,size.Parabroscus.crassipalpis,abunance.Parabroscus.crassipalpis,0.191156615,0.245140411,1,0.002666712,FALSE,0.196433535,trait affects abundance,0.001057167,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1389,39,SM,size.Uloma.marseuli,abunance.Uloma.marseuli,0.304672771,0.111383186,0.866666615,0.024170518,FALSE,0.313083328,trait affects abundance,2.88888888888889e-06,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1390,40,SM,size.Scolytidae.,abunance.Scolytidae.,0.228708382,0.313904575,1,0.002666712,FALSE,0.235021926,trait affects abundance,3.31388888888889e-05,0.1875,0.887096774,0.887096774,0.887096774,0.887096774
1391,41,SM,size.Agelosus.carinatus,abunance.Agelosus.carinatus,0.445127699,0.069911372,0.99999994,0.008534908,FALSE,0.457415544,trait affects abundance,0.008919028,0.333333333,0.887096774,0.887096774,0.887096774,0.887096774
1392,42,SM,size.Osorius.angustulus,abunance.Osorius.angustulus,0.04531666,0.426926984,0.577350259,0.241566658,FALSE,0.046567636,trait affects abundance,0.000163306,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1393,43,SM,size.Toxidiini.,abunance.Toxidiini.,0.185617013,0.245117733,0.466666639,0.25965631,FALSE,0.190741011,trait affects abundance,1.09444444444444e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1394,44,SM,size.Tachinus.japonicus,abunance.Tachinus.japonicus,0.318479907,0.125751952,1,0.002666712,FALSE,0.327271613,trait affects abundance,0.000729583,0.2,0.887096774,0.887096774,0.887096774,0.887096774
1395,45,SM,size.Sepedophilus.sp,abunance.Sepedophilus.sp,0.18273479,0.226415469,0.99999994,0.008534908,FALSE,0.187779223,trait affects abundance,2.00833333333333e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1396,46,SM,size.Ascaphium.tibiale,abunance.Ascaphium.tibiale,0.172626523,0.23937798,0.99999994,0.008534908,FALSE,0.177391915,trait affects abundance,0.000173056,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1397,47,SM,size.Quedius.adustus,abunance.Quedius.adustus,0.172016197,0.240171861,0.99999994,0.008534908,FALSE,0.176764742,trait affects abundance,0.000153389,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1398,48,SM,size.Nipponovalgus.angusticollis,abunance.Nipponovalgus.angusticollis,0.287248859,0.139584865,1,0.002666712,FALSE,0.295178426,trait affects abundance,0.000433472,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1399,49,SM,size.Biphyllus.rufopictus,abunance.Biphyllus.rufopictus,0.194540422,0.211731265,0.99999994,0.008534908,FALSE,0.199910752,trait affects abundance,1.41111111111111e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1400,50,SM,size.Tympanophorus.sauteri,abunance.Tympanophorus.sauteri,0.171230827,0.241195288,0.99999994,0.008534908,FALSE,0.17595769,trait affects abundance,0.000197611,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1401,51,SM,size.Pterostichus.asymmetricus,abunance.Pterostichus.asymmetricus,0.332929597,0.095400542,0.99999994,0.008534908,FALSE,0.34212019,trait affects abundance,0.002433972,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1402,52,SM,size.Neopallodes.inermis,abunance.Neopallodes.inermis,0.158642802,0.257878632,0.866666615,0.024170518,FALSE,0.163022171,trait affects abundance,7.33611111111111e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1403,53,SM,size.Scaphidium.sp,abunance.Scaphidium.sp,0.359364093,0.084243673,1,0.002666712,FALSE,0.369284416,trait affects abundance,0.000575306,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1404,54,SM,size.Chlaenius.costiger,abunance.Chlaenius.costiger,0.245703018,0.154126438,1,0.002666712,FALSE,0.252485703,trait affects abundance,0.006364972,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1405,55,SM,size.Pentagonica.subcordicollis,abunance.Pentagonica.subcordicollis,0.244419673,0.155446785,1,0.002666712,FALSE,0.251166931,trait affects abundance,6.69166666666667e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1406,56,SM,size.Lordithon.sp,abunance.Lordithon.sp,0.278283803,0.122818962,1,0.002666712,FALSE,0.285965888,trait affects abundance,2.825e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1407,57,SM,size.Chrysomelidae.,abunance.Chrysomelidae.,0.177545606,0.280119829,0.809523821,0.016260982,FALSE,0.182446791,trait affects abundance,2.13055555555556e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1408,58,SM,size.Cantharidae.,abunance.Cantharidae.,0.175049375,0.283450543,0.809523821,0.016260982,FALSE,0.179881651,trait affects abundance,6.46666666666667e-05,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1409,59,SM,size.Bolitobius.prolongatus,abunance.Bolitobius.prolongatus,0.417375835,0.098072793,0.99999994,0.008534908,FALSE,0.428897584,trait affects abundance,0.000145806,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1410,60,SM,size.Lederina.sp,abunance.Lederina.sp,0.33884384,0.094276405,0.99999994,0.008534908,FALSE,0.348197697,trait affects abundance,6.33333333333333e-06,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1411,61,SM,size.Eucibdelus.japonicus,abunance.Eucibdelus.japonicus,0.332843542,0.095440282,0.99999994,0.008534908,FALSE,0.34203176,trait affects abundance,0.000998389,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1412,62,SM,size.Chlaenius.pallipes,abunance.Chlaenius.pallipes,0.332901929,0.095407499,0.99999994,0.008534908,FALSE,0.342091758,trait affects abundance,0.002714472,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1413,63,SM,abunance.Phelotrupes.laevistriatus,size.Phelotrupes.laevistriatus,0.955929897,8.38981331408029e-05,1,0.002666712,TRUE,0.982318547,abundance affects trait,0.16041094,1.37037037,0.887096774,0.887096774,0.887096774,0.887096774
1414,64,SM,abunance.Synuchus.cycloderus,size.Synuchus.cycloderus,0.960981105,2.89139074850508e-05,1,0.002666712,TRUE,0.987509196,abundance affects trait,0.068410532,2.597222222,0.887096774,0.887096774,0.887096774,0.887096774
1415,65,SM,abunance.Pterostichus.yoritomus,size.Pterostichus.yoritomus,0.923673923,6.13140743886964e-05,1,0.002666712,TRUE,0.94917214,abundance affects trait,0.034996644,1.314814815,0.887096774,0.887096774,0.887096774,0.887096774
1416,66,SM,abunance.Carabus.albrechti,size.Carabus.albrechti,0.939410816,0.000433396,1,0.002666712,TRUE,0.965343454,abundance affects trait,0.199094725,4.059722222,0.887096774,0.887096774,0.887096774,0.887096774
1417,67,SM,abunance.Panelus.parvulus,size.Panelus.parvulus,0.932065122,0.008326554,1,0.002666712,TRUE,0.95779498,abundance affects trait,0.00112488,2.651388889,0.887096774,0.887096774,0.887096774,0.887096774
1418,68,SM,abunance.Coleoptera.,size.Coleoptera.,0.407277051,0.16620803,0.90476191,0.006863832,FALSE,0.418520022,abundance affects trait,0.015593461,1.004861111,0.887096774,0.887096774,0.887096774,0.887096774
1419,69,SM,abunance.Synuchus.melantho,size.Synuchus.melantho,0.973136361,1.1847933668041e-05,1,0.002666712,TRUE,1,abundance affects trait,0.032217569,1.652777778,0.887096774,0.887096774,0.887096774,0.887096774
1420,70,SM,abunance.Cylindela.ovipennis,size.Cylindela.ovipennis,0.953263126,9.91296706864819e-05,1,0.002666712,TRUE,0.97957816,abundance affects trait,0.043640882,1.142361111,0.887096774,0.887096774,0.887096774,0.887096774
1421,71,SM,abunance.Anisolinus.elegans,size.Anisolinus.elegans,0,0.5,1,1,FALSE,0,abundance affects trait,0.001080593,0.208333333,0.887096774,0.887096774,0.887096774,0.887096774
1422,72,SM,abunance.Nipponoharpalus.discrepans,size.Nipponoharpalus.discrepans,0.259788677,0.206060806,1,0.002666712,FALSE,0.2669602,abundance affects trait,0.018584565,0.824074074,0.887096774,0.887096774,0.887096774,0.887096774
1423,73,SM,abunance.Oxycentrus.argutoroides,size.Oxycentrus.argutoroides,0.285377475,0.116569706,1,0.002666712,FALSE,0.293255382,abundance affects trait,0.001643111,0.235294118,0.887096774,0.887096774,0.887096774,0.887096774
1424,74,SM,abunance.Pselaphinae.,size.Pselaphinae.,0.22804546,0.172865197,1,0.002666712,FALSE,0.234340704,abundance affects trait,6.725925925e-05,0.366666667,0.887096774,0.887096774,0.887096774,0.887096774
1425,75,SM,abunance.Elateridae.,size.Elateridae.,0.272136066,0.128399158,0.966091692,0.012898922,FALSE,0.279648441,abundance affects trait,0.000890583,0.071428571,0.887096774,0.887096774,0.887096774,0.887096774
1426,76,SM,abunance.Carabus.blaptoides,size.Carabus.blaptoides,0.101944323,0.338872097,0.966091692,0.012898922,FALSE,0.104758518,abundance affects trait,0.056895528,0.235294118,0.887096774,0.887096774,0.887096774,0.887096774
1427,77,SM,abunance.Maladera.japonica,size.Maladera.japonica,0.226205111,0.176871482,0.90476191,0.006863832,FALSE,0.232449551,abundance affects trait,0.002138722,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1428,78,SM,abunance.Myas.cuprescens,size.Myas.cuprescens,0.168957362,0.275893872,0.99999994,0.008534908,FALSE,0.173621466,abundance affects trait,0.00982075,0.133333333,0.887096774,0.887096774,0.887096774,0.887096774
1429,79,SM,abunance.Onthophagus.nitidus,size.Onthophagus.nitidus,0.102726768,0.473112091,0.523809552,0.133128524,FALSE,0.105562563,abundance affects trait,0.002757194,0.3125,0.887096774,0.887096774,0.887096774,0.887096774
