,X.1,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,abundance.effect.trait.total,Warming_rate,temp_mean,species_richness,type,species_richness_ln,biomasss_ln,abundances_ln,temp_mean_ln,Effect2,Taxa
2262,2262,24,4.3.finalss-87855,abunance.Sphaeridiinae.,size.Sphaeridiinae.,0.4393451,0.05535359,1,0.000836611,FALSE,0.6524868,abundance affects trait,0.0279,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,-1.554396,-0.6766936,1.27268,size.Sphaeridiinae.,Sphaeridiinae
2263,2263,25,4.3.finalss-87855,abunance.Chlaenius.insularis,size.Chlaenius.insularis,0.258208,0.2003188,0.9285715,0.001981735,FALSE,0.3834738,abundance affects trait,44.66783,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,1.649995,-0.4191293,1.27268,size.Chlaenius.insularis,Carabidae
2264,2264,26,4.3.finalss-87855,abunance.Nitidulidae.,size.Nitidulidae.,0,0.5,1,1,FALSE,0,abundance affects trait,0.035225,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,-1.453149,-0.9294189,1.27268,size.Nitidulidae.,Nitidulidae
2265,2265,27,4.3.finalss-87855,abunance.Onthophagus.murasakianus,size.Onthophagus.murasakianus,0,0.5,1,1,FALSE,0,abundance affects trait,4.383875,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,0.6418582,-0.08432089,1.27268,size.Onthophagus.murasakianus,Scarabaeidae
2266,2266,28,4.3.finalss-87855,abunance.Tenebrionidae.,size.Tenebrionidae.,0,0.5,1,1,FALSE,0,abundance affects trait,0.054425,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,-1.264202,-0.9294189,1.27268,size.Tenebrionidae.,Tenebrionidae
2267,2267,29,4.3.finalss-87855,abunance.Therates.alboobliquatus,size.Therates.alboobliquatus,0,0.5,1,1,FALSE,0,abundance affects trait,0.673025,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,-0.1719688,-0.9294189,1.27268,size.Therates.alboobliquatus,Cicindelidae
2268,2268,30,4.3.finalss-87855,abunance.Leiodinae.,size.Leiodinae.,0.04477763,0.4235873,0.6172134,0.0845387,FALSE,0.06650082,abundance affects trait,0.01525,0.8,0.8666667,0.02831574,18.73615,15,Terrestrial,1.176091,-1.81673,-0.9294189,1.27268,size.Leiodinae.,Leiodidae
2269,2269,1,4.3.finalss-87858,size.Carabus.japonicus,abunance.Carabus.japonicus,0.5306444,0.04319519,1,0.000836611,TRUE,0.9070943,trait affects abundance,118.6459,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,2.074253,-0.01200891,1.247024,abunance.Carabus.japonicus,Carabidae
2270,2270,2,4.3.finalss-87858,size.Onthophagus.nitidus,abunance.Onthophagus.nitidus,0.2611166,0.1403095,1,0.000836611,FALSE,0.4463579,trait affects abundance,8.85428,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.9471533,-0.091049,1.247024,abunance.Onthophagus.nitidus,Scarabaeidae
2271,2271,3,4.3.finalss-87858,size.Cicindela.japana,abunance.Cicindela.japana,0.3113064,0.07243711,1,0.000836611,FALSE,0.5321535,trait affects abundance,11.07991,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.044536,-0.6232493,1.247024,abunance.Cicindela.japana,Cicindelidae
2272,2272,4,4.3.finalss-87858,size.Carabus.kyushuensis,abunance.Carabus.kyushuensis,0.513489,0.00509566,1,0.000836611,TRUE,0.8777685,trait affects abundance,43.98798,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.643334,-0.6093592,1.247024,abunance.Carabus.kyushuensis,Carabidae
2273,2273,5,4.3.finalss-87858,size.Drusilla.sparsa,abunance.Drusilla.sparsa,0.1838911,0.1998429,0.8451542,0.01906741,FALSE,0.3143471,trait affects abundance,0.03379545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.471142,-0.9542425,1.247024,abunance.Drusilla.sparsa,Staphylinidae
2274,2274,6,4.3.finalss-87858,size.Platydracus.brevicornis,abunance.Platydracus.brevicornis,0.2510668,0.1227022,0.9449112,0.002241373,FALSE,0.4291787,trait affects abundance,4.08653,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.6113547,-0.60206,1.247024,abunance.Platydracus.brevicornis,Staphylinidae
2275,2275,7,4.3.finalss-87858,size.Scarabaeidae.,abunance.Scarabaeidae.,0.3085938,0.07432859,0.9449112,0.002241373,FALSE,0.5275165,trait affects abundance,0.01297727,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.886817,0.2080231,1.247024,abunance.Scarabaeidae.,Scarabaeidae
2276,2276,8,4.3.finalss-87858,size.Carabidae.,abunance.Carabidae.,0.2940674,0.08503962,0.9819806,0.001188755,FALSE,0.5026848,trait affects abundance,10.96982,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.040199,-0.9542425,1.247024,abunance.Carabidae.,Carabidae
2277,2277,9,4.3.finalss-87858,size.Staphylinidae.,abunance.Staphylinidae.,0.525314,0.008865164,1,0.002666712,TRUE,0.8979825,trait affects abundance,0.01279545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.892944,-0.4771213,1.247024,abunance.Staphylinidae.,Staphylinidae
2278,2278,10,4.3.finalss-87858,size.Nicrophorus.quadripunctatus,abunance.Nicrophorus.quadripunctatus,0.4553853,0.05583385,1,0.000836611,FALSE,0.7784449,trait affects abundance,16.8082,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.225521,-0.60206,1.247024,abunance.Nicrophorus.quadripunctatus,Silphidae
2279,2279,11,4.3.finalss-87858,size.Onthophagus.atripennis,abunance.Onthophagus.atripennis,0.307909,0.07481149,0.9449112,0.002241373,FALSE,0.5263458,trait affects abundance,1.922682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.2839074,-0.9294189,1.247024,abunance.Onthophagus.atripennis,Scarabaeidae
2280,2280,12,4.3.finalss-87858,size.Phelotrupes.laevistriatus,abunance.Phelotrupes.laevistriatus,0.4188913,0.06424666,1,0.000836611,FALSE,0.7160613,trait affects abundance,44.45302,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.647901,-0.4191293,1.247024,abunance.Phelotrupes.laevistriatus,Geotrupidae
2281,2281,13,4.3.finalss-87858,size.Anisolinus.elegans,abunance.Anisolinus.elegans,0.3079018,0.07481657,0.9449112,0.002241373,FALSE,0.5263335,trait affects abundance,1.084955,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.03541154,-0.7533277,1.247024,abunance.Anisolinus.elegans,Staphylinidae
2282,2282,14,4.3.finalss-87858,size.Diplocheila.zeelandica,abunance.Diplocheila.zeelandica,0.3079087,0.07481168,0.9449112,0.002241373,FALSE,0.5263454,trait affects abundance,8.202818,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.9139631,0.2080231,1.247024,abunance.Diplocheila.zeelandica,Carabidae
2283,2283,15,4.3.finalss-87858,size.Paramisolampidius.kagoshimensis,abunance.Paramisolampidius.kagoshimensis,0.491123,0.01939458,1,0.000836611,TRUE,0.8395357,trait affects abundance,7.1545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.8545793,-0.6766936,1.247024,abunance.Paramisolampidius.kagoshimensis,Tenebrionidae
2284,2284,16,4.3.finalss-87858,size.Aulacocypus.parvulus,abunance.Aulacocypus.parvulus,0.5289278,0.003940722,0.9285715,0.001981735,TRUE,0.9041599,trait affects abundance,0.2445682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.6116,0.2080231,1.247024,abunance.Aulacocypus.parvulus,Staphylinidae
2285,2285,17,4.3.finalss-87858,size.Maladera.secreta,abunance.Maladera.secreta,0.4882409,0.01658086,1,0.000836611,TRUE,0.8346088,trait affects abundance,1.842523,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.2654129,0.2080231,1.247024,abunance.Maladera.secreta,Scarabaeidae
2286,2286,18,4.3.finalss-87858,size.Pidonia.sp,abunance.Pidonia.sp,0.4881179,0.01659401,1,0.000836611,TRUE,0.8343986,trait affects abundance,0.3802727,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.4199048,0.2080231,1.247024,abunance.Pidonia.sp,Cerambycidae
2287,2287,19,4.3.finalss-87858,size.Onthophagus.fodiens,abunance.Onthophagus.fodiens,0.2899491,0.08825735,1,0.000836611,FALSE,0.4956448,trait affects abundance,1.104682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.04323721,0.2080231,1.247024,abunance.Onthophagus.fodiens,Scarabaeidae
2288,2288,20,4.3.finalss-87858,size.Strongylium.brevicorne,abunance.Strongylium.brevicorne,0.4039438,0.0262233,0.9819806,0.001188755,TRUE,0.6905097,trait affects abundance,0.4727273,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.3253893,0.2080231,1.247024,abunance.Strongylium.brevicorne,Tenebrionidae
2289,2289,21,4.3.finalss-87858,size.Sericini.,abunance.Sericini.,0.3977143,0.0921992,1,0.000836611,FALSE,0.6798609,trait affects abundance,0.59875,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.2227545,0.2080231,1.247024,abunance.Sericini.,Scarabaeidae
2290,2290,22,4.3.finalss-87858,size.Agrypnus.cordicollis,abunance.Agrypnus.cordicollis,0.2905668,0.08776957,1,0.000836611,FALSE,0.4967007,trait affects abundance,1.328409,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.1233318,0.2080231,1.247024,abunance.Agrypnus.cordicollis,Elateridae
2291,2291,23,4.3.finalss-87858,size.Episcapha.gorhami,abunance.Episcapha.gorhami,0.2900526,0.08817548,1,0.000836611,FALSE,0.4958217,trait affects abundance,2.047545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.3112336,0.2080231,1.247024,abunance.Episcapha.gorhami,Erotylidae
2292,2292,24,4.3.finalss-87858,size.Xantholinini.,abunance.Xantholinini.,0.4034941,0.02637163,0.9819806,0.001188755,TRUE,0.6897409,trait affects abundance,0.08463636,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.072443,0.2080231,1.247024,abunance.Xantholinini.,Staphylinidae
2293,2293,25,4.3.finalss-87858,size.Isorhipis.foveata,abunance.Isorhipis.foveata,0.4035701,0.0263465,0.9819806,0.001188755,TRUE,0.6898709,trait affects abundance,0.1353636,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.868498,0.2080231,1.247024,abunance.Isorhipis.foveata,Eucnemidae
2294,2294,26,4.3.finalss-87858,size.Lathrobium.sp,abunance.Lathrobium.sp,0.4034592,0.02638316,0.9819806,0.001188755,TRUE,0.6896813,trait affects abundance,0.2430909,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.6142313,0.2080231,1.247024,abunance.Lathrobium.sp,Staphylinidae
2295,2295,27,4.3.finalss-87858,size.Osorius.taurus,abunance.Osorius.taurus,0.397951,0.05255976,1,0.000836611,FALSE,0.6802655,trait affects abundance,0.1561591,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.8064327,0.2080231,1.247024,abunance.Osorius.taurus,Staphylinidae
2296,2296,28,4.3.finalss-87858,size.Histeridae.,abunance.Histeridae.,0.3985387,0.05239774,1,0.000836611,FALSE,0.6812702,trait affects abundance,0.2471591,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.6070234,0.2080231,1.247024,abunance.Histeridae.,Histeridae
2297,2297,29,4.3.finalss-87858,size.Staphylininae.,abunance.Staphylininae.,0.3979405,0.05256421,1,0.000836611,FALSE,0.6802476,trait affects abundance,0.2090909,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.6796648,0.2080231,1.247024,abunance.Staphylininae.,Staphylinidae
2298,2298,30,4.3.finalss-87858,size.Macrodorcas.striatipennis,abunance.Macrodorcas.striatipennis,0.3983444,0.0524406,1,0.000836611,FALSE,0.6809381,trait affects abundance,2.831318,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.4519887,0.2080231,1.247024,abunance.Macrodorcas.striatipennis,Staphylinidae
2299,2299,31,4.3.finalss-87858,size.Aleocharinae.,abunance.Aleocharinae.,0.3988309,0.05229963,1,0.000836611,FALSE,0.6817697,trait affects abundance,0.04806818,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.318142,0.2080231,1.247024,abunance.Aleocharinae.,Staphylinidae
2300,2300,32,4.3.finalss-87858,size.Planetes.puncticeps,abunance.Planetes.puncticeps,0.3730518,0.1193925,0.9285715,0.001981735,FALSE,0.6377023,trait affects abundance,1.571386,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.196283,-0.9542425,1.247024,abunance.Planetes.puncticeps,Carabidae
2301,2301,33,4.3.finalss-87858,size.Nipponoserica.peregrina,abunance.Nipponoserica.peregrina,0.5292627,0.003906375,0.9285715,0.001981735,TRUE,0.9047323,trait affects abundance,0.89775,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.04684459,0.2080231,1.247024,abunance.Nipponoserica.peregrina,Scarabaeidae
2302,2302,34,4.3.finalss-87858,size.Plesiophthalmus.nigrocyaneus,abunance.Plesiophthalmus.nigrocyaneus,0.4882445,0.01657777,1,0.000836611,TRUE,0.834615,trait affects abundance,3.774545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.5768647,0.2080231,1.247024,abunance.Plesiophthalmus.nigrocyaneus,Tenebrionidae
2303,2303,35,4.3.finalss-87858,size.Lucanus.maculifemoratus,abunance.Lucanus.maculifemoratus,0.3079011,0.07481706,0.9449112,0.002241373,FALSE,0.5263323,trait affects abundance,13.20998,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.120902,0.2080231,1.247024,abunance.Lucanus.maculifemoratus,Lucanidae
2304,2304,36,4.3.finalss-87858,size.Chlaenius.naeviger,abunance.Chlaenius.naeviger,0.3490532,0.04949873,1,0.000836611,TRUE,0.5966786,trait affects abundance,0.9313636,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.03088072,0.2080231,1.247024,abunance.Chlaenius.naeviger,Carabidae
2305,2305,37,4.3.finalss-87858,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.3584393,0.04472461,0.9449112,0.002241373,TRUE,0.6127234,trait affects abundance,99.33557,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.997105,-0.5642714,1.247024,abunance.Carabus.blaptoides,Carabidae
2306,2306,38,4.3.finalss-87858,size.Synuchus.crocatus,abunance.Synuchus.crocatus,0.3209255,0.09502957,1,0.000263214,FALSE,0.5485965,trait affects abundance,3.826659,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.5828198,-0.5642714,1.247024,abunance.Synuchus.crocatus,Carabidae
2307,2307,39,4.3.finalss-87858,size.Pterostichus.colonus,abunance.Pterostichus.colonus,0.3064371,0.1081054,1,0.000836611,FALSE,0.5238299,trait affects abundance,0.8388636,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.07630863,0.2080231,1.247024,abunance.Pterostichus.colonus,Carabidae
2308,2308,40,4.3.finalss-87858,size.Parabroscus.crassipalpis,abunance.Parabroscus.crassipalpis,0.4573024,0.04034071,1,0.000836611,TRUE,0.781722,trait affects abundance,0.8582727,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.06637469,0.2080231,1.247024,abunance.Parabroscus.crassipalpis,Carabidae
2309,2309,41,4.3.finalss-87858,size.Leistus.crassus,abunance.Leistus.crassus,0.1730438,0.3862712,-0.05555556,0.9169652,FALSE,0.2958046,trait affects abundance,1.361182,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.1339161,-0.8016323,1.247024,abunance.Leistus.crassus,Carabidae
2310,2310,42,4.3.finalss-87858,abunance.Carabus.japonicus,size.Carabus.japonicus,0.4499079,0.05029198,1,0.000836611,FALSE,0.7690817,abundance affects trait,118.6459,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,2.074253,-0.01200891,1.247024,size.Carabus.japonicus,Carabidae
2311,2311,43,4.3.finalss-87858,abunance.Onthophagus.nitidus,size.Onthophagus.nitidus,0,0.5,1,1,FALSE,0,abundance affects trait,8.85428,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.9471533,-0.091049,1.247024,size.Onthophagus.nitidus,Scarabaeidae
2312,2312,44,4.3.finalss-87858,abunance.Cicindela.japana,size.Cicindela.japana,0.4181941,0.04533932,1,0.002666712,TRUE,0.7148695,abundance affects trait,11.07991,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.044536,-0.6232493,1.247024,size.Cicindela.japana,Cicindelidae
2313,2313,45,4.3.finalss-87858,abunance.Carabus.kyushuensis,size.Carabus.kyushuensis,0.2953507,0.1574286,1,0.000836611,FALSE,0.5048785,abundance affects trait,43.98798,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.643334,-0.6093592,1.247024,size.Carabus.kyushuensis,Carabidae
2314,2314,46,4.3.finalss-87858,abunance.Drusilla.sparsa,size.Drusilla.sparsa,0.1318927,0.2740302,0.9449112,0.002241373,FALSE,0.2254601,abundance affects trait,0.03379545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.471142,-0.9542425,1.247024,size.Drusilla.sparsa,Staphylinidae
2315,2315,47,4.3.finalss-87858,abunance.Platydracus.brevicornis,size.Platydracus.brevicornis,0.3057243,0.1260414,1,0.000836611,FALSE,0.5226112,abundance affects trait,4.08653,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.6113547,-0.60206,1.247024,size.Platydracus.brevicornis,Staphylinidae
2316,2316,48,4.3.finalss-87858,abunance.Scarabaeidae.,size.Scarabaeidae.,0.5056594,0.02125848,1,0.000836611,TRUE,0.8643845,abundance affects trait,0.01297727,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.886817,0.2080231,1.247024,size.Scarabaeidae.,Scarabaeidae
2317,2317,49,4.3.finalss-87858,abunance.Carabidae.,size.Carabidae.,0.1910046,0.1942996,0.8571429,0.00443399,FALSE,0.3265071,abundance affects trait,10.96982,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.040199,-0.9542425,1.247024,size.Carabidae.,Carabidae
2318,2318,50,4.3.finalss-87858,abunance.Staphylinidae.,size.Staphylinidae.,0.3504867,0.08191112,1,0.000836611,FALSE,0.5991291,abundance affects trait,0.01279545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-1.892944,-0.4771213,1.247024,size.Staphylinidae.,Staphylinidae
2319,2319,51,4.3.finalss-87858,abunance.Nicrophorus.quadripunctatus,size.Nicrophorus.quadripunctatus,0.1354771,0.2685535,0.7637627,0.01264858,FALSE,0.2315874,abundance affects trait,16.8082,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.225521,-0.60206,1.247024,size.Nicrophorus.quadripunctatus,Silphidae
2320,2320,52,4.3.finalss-87858,abunance.Onthophagus.atripennis,size.Onthophagus.atripennis,0.501531,0.02272196,1,0.000836611,TRUE,0.8573272,abundance affects trait,1.922682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.2839074,-0.9294189,1.247024,size.Onthophagus.atripennis,Scarabaeidae
2321,2321,53,4.3.finalss-87858,abunance.Phelotrupes.laevistriatus,size.Phelotrupes.laevistriatus,0.133407,0.352649,0.5714286,0.06348658,FALSE,0.2280486,abundance affects trait,44.45302,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,1.647901,-0.4191293,1.247024,size.Phelotrupes.laevistriatus,Geotrupidae
2322,2322,54,4.3.finalss-87858,abunance.Anisolinus.elegans,size.Anisolinus.elegans,0.5014989,0.0227229,1,0.000836611,TRUE,0.8572723,abundance affects trait,1.084955,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.03541154,-0.7533277,1.247024,size.Anisolinus.elegans,Staphylinidae
2323,2323,55,4.3.finalss-87858,abunance.Diplocheila.zeelandica,size.Diplocheila.zeelandica,0.5014703,0.02273119,1,0.000836611,TRUE,0.8572235,abundance affects trait,8.202818,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.9139631,0.2080231,1.247024,size.Diplocheila.zeelandica,Carabidae
2324,2324,56,4.3.finalss-87858,abunance.Paramisolampidius.kagoshimensis,size.Paramisolampidius.kagoshimensis,0.2682707,0.126957,1,0.000836611,FALSE,0.4585874,abundance affects trait,7.1545,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.8545793,-0.6766936,1.247024,size.Paramisolampidius.kagoshimensis,Tenebrionidae
2325,2325,57,4.3.finalss-87858,abunance.Aulacocypus.parvulus,size.Aulacocypus.parvulus,0.2259656,0.1489216,0.8888889,0.001229405,FALSE,0.3862701,abundance affects trait,0.2445682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.6116,0.2080231,1.247024,size.Aulacocypus.parvulus,Staphylinidae
2326,2326,58,4.3.finalss-87858,abunance.Maladera.secreta,size.Maladera.secreta,0.3062687,0.1377698,0.9444444,0.000580668,FALSE,0.5235419,abundance affects trait,1.842523,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.2654129,0.2080231,1.247024,size.Maladera.secreta,Scarabaeidae
2327,2327,59,4.3.finalss-87858,abunance.Pidonia.sp,size.Pidonia.sp,0.3056867,0.1384265,0.9444444,0.000580668,FALSE,0.522547,abundance affects trait,0.3802727,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.4199048,0.2080231,1.247024,size.Pidonia.sp,Cerambycidae
2328,2328,60,4.3.finalss-87858,abunance.Onthophagus.fodiens,size.Onthophagus.fodiens,0.3821435,0.1843741,1,0.000263214,FALSE,0.6532439,abundance affects trait,1.104682,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.04323721,0.2080231,1.247024,size.Onthophagus.fodiens,Scarabaeidae
2329,2329,61,4.3.finalss-87858,abunance.Strongylium.brevicorne,size.Strongylium.brevicorne,0.359923,0.06626468,1,0.000836611,FALSE,0.6152597,abundance affects trait,0.4727273,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.3253893,0.2080231,1.247024,size.Strongylium.brevicorne,Tenebrionidae
2330,2330,62,4.3.finalss-87858,abunance.Sericini.,size.Sericini.,0.274221,0.3299745,0.5,0.07633281,FALSE,0.4687589,abundance affects trait,0.59875,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,-0.2227545,0.2080231,1.247024,size.Sericini.,Scarabaeidae
2331,2331,63,4.3.finalss-87858,abunance.Agrypnus.cordicollis,size.Agrypnus.cordicollis,0.3711512,0.2005832,0.9444444,0.000580668,FALSE,0.6344533,abundance affects trait,1.328409,0.6097561,0.804878,0.05239246,17.66135,41,Terrestrial,1.612784,0.1233318,0.2080231,1.247024,size.Agrypnus.cordicollis,Elateridae
